2	0.99
3	0.9666666666666667
4	0.95
5	0.928
6	0.8833333333333333
7	0.8557142857142858
8	0.81375
9	0.7877777777777778
10	0.739
11	0.7009090909090909
12	0.6925
13	0.6507692307692308
14	0.6285714285714286
15	0.6133333333333333
16	0.605
17	0.5694117647058824
18	0.5611111111111111
19	0.5468421052631579
20	0.52
