2	0.785
3	0.7666666666666667
4	0.71
5	0.688
6	0.6616666666666666
7	0.6528571428571428
8	0.57375
9	0.5611111111111111
10	0.555
11	0.5436363636363636
12	0.5541666666666667
13	0.5576923076923077
14	0.5207142857142857
15	0.532
16	0.535
17	0.5041176470588236
18	0.5127777777777778
19	0.5052631578947369
20	0.4975
