2	0.99
3	0.95
4	0.91
5	0.892
6	0.8266666666666667
7	0.8114285714285714
8	0.76625
9	0.7377777777777778
10	0.683
11	0.6554545454545454
12	0.6391666666666667
13	0.6123076923076923
14	0.5835714285714285
15	0.5726666666666667
16	0.569375
17	0.5305882352941177
18	0.5216666666666666
19	0.5021052631578947
20	0.4815
